Sentence_id,Word,Transliteration,Target,Scene role,Function,MWE,Gloss,Notes
,તેને,,ને,Experiencer,Recipient,,,
,કશો,,,,,,,
,ભય,,,,,,,
,નથી,,,,,,,
,.,,,,,,,
,,,,,,,,
70,હું,,,,,,,
,તારા,,ના,Possessor,Possessor,,,
,ઘેટાનું,,નું,Whole,Whole,,,
,મોં,,,,,,,
,બંધ,,,,,,,
,કરી,,,,,,,
,દઈશ,,,,,,,
,.,,,,,,,
,,,,,,,,
71,અને,,,,,,,
,તારા,,ના,Possessor,Possessor,,,
,ફૂલની,,ની,Locus,Path,1:1,,First instance
,ફરતે,,ફરતે,,,1:2,,
,વાડ,,,,,,,
,બનાવી,,,,,,,
,આપીશ,,,,,,,
,હું,,,,,,,
,.,,,,,,,
,”,,,,,,,
,,,,,,,,
72,આગળ,,,,,,,
,શું,,,,,,,
,કહેવું,,,,,,,
,એની,,ની,Topic,Topic,,,
,મને,,ને,Experiencer,Recipient,,,
,સમજ,,,,,,,
,ના,,,,,,,
,પડી,,,,,,,
,.,,,,,,,
,,,,,,,,
73,હું,,,,,,,
,કશીક,,,,,,,
,ભૂલ,,,,,,,
,કરી,,,,,,,
,રહ્યો,,,,,,,
,હોઉં,,,,,,,
,એવી,,,,,,,
,લાગણી,,,,,,,
,મને,,ને,Experiencer,Recipient,,,
,થઈ,,,,,,,
,.,,,,,,,
,,,,,,,,
74,ફરીથી,,થી,Frequency,Frequency,,,
,એના,,ના,Whole,Whole,,,
,નાજુક,,,,,,,
,હૃદય,,,,,,,
,સુધી,,સુધી,Goal,Goal,,,
,પહોંચી,,,,,,,
,એના,,ના,Whole,Whole,,,
,હાથમાં,,માં,Goal,Locus,,,
,હાથ,,,,,,,
,નાખી,,,,,,,
,કેવી,,,,,,,
,રીતે,,રીતે,Manner,Manner,,,
,ચાલી,,,,,,,
,શકું,,,,,,,
,એ,,,,,,,
,મને,,ને,Experiencer,Recipient,,,
,સમજાતું,,,,,,,
,ન,,,,,,,
,હતું,,,,,,,
,.,,,,,,,
,,,,,,,,
75,કેટલો,,,,,,,
,રહસ્યમય,,,,,,,
,છે,,,,,,,
,આંસુઓનો,,નો,Characteristic,Identity,,,
,આ,,,,,,,
,પ્રદેશ,,,,,,,
,!,,,,,,,
