Sentence_id,Word,Transliteration,Target,Scene role,Function,MWE,Gloss,Notes
,માંડે,,,,,,,
,ત્યારે,,,,,,,
,એનાથી,,થી,Source,Source,,,
,છૂટાં,,,,,,,
,પડતાં,,,,,,,
,આંખો,,,,,,,
,ભરાઈ,,,,,,,
,આવે,,,,,,,
,છે,,,,,,,
,.,,,,,,,
