Sentence_id,Word,Transliteration,Target,Scene role,Function,MWE,Gloss,Notes
,,,,,,,,
66,એનાં,,નાં,Gestalt,Gestalt,,,
,નાનાં,,,,,,,
,અમસ્તાં,,,,,,,
,નખરાંની,,ની,Explanation,Locus,1:1,,
,પાછળ,,પાછળ,,,1:2,,
,મારા,,ના,Beneficiary,Beneficiary,2:1,,
,માટે,,માટે,,,2:2,,
,જે,,,,,,,
,સ્નેહ,,,,,,,
,ઉભરાતો,,,,,,,
,હતો,,,,,,,
,તે,,,,,,,
,મેં,,એ,Experiencer,Agent,,,
,જોયો,,,,,,,
,નહીં,,,,,,,
,.,,,,,,,
,,,,,,,,
67,ફૂલો,,,,,,,
,પણ,,પણ,Focus,Focus,,,
,કેવાં,,,,,,,
,વિચિત્ર,,,,,,,
,હોય,,,,,,,
,છે,,,,,,,
,!,,,,,,,
,,,,,,,,
68,પરંતુ,,,,,,,
,આમ,,,,,,,
,જુઓ,,,,,,,
,તો,,તો,`,,,,
,એને,,ને,Stimulus,Theme,,,
,પ્રેમ,,,,,,,
,કરવા,,,,,,,
,માટે,,માટે,Purpose,Purpose,,,
,હું,,,,,,,
,ઘણો,,,,,,,
,નાનો,,,,,,,
,હતો,,,,,,,
,…,,,,,,,
,”,,,,,,,
