Sentence_id,Word,Transliteration,Target,Scene role,Function,MWE,Gloss,Notes
,”,"""",,,,,"""",
,,,,,,,,
50,આમ,aam,,,,,"Like that,",
,",",",",,,,,,
,ફરી,fari,,,,,again,
,એકવાર,ekvaar,,,,,once,
,મેં,me,એ,Originator,Agent,,I,Erg
,ચિત્ર,chitra,,,,,picture,
,બનાવ્યું,banaavyu,,,,,drew,
,.,.,,,,,.,
,,,,,,,,
51,પરંતુ,but,,,,,But,
,બીજા,bija,,,,,other,
,ચિત્રોની,chitroni,ની,ComparisonRef,ComparisonRef,1:1,pictures,
,જેમ,jem,જેમ,,,1:2,like,
,આ,aa,,,,,this,
,પણ,pan,પણ,`,,,also,
,મારા,maara,ના,SocialRel,Gestalt,,my,Gen.
,નાનકડા,naanakda,,,,,little,
,દોસ્તને,dostne,ને,Experiencer,Recipient,,friend,Erg.
,ફાવ્યું,faavyu,,,,,comfortable,
,નહીં,nahi,,,,,not,
,.,.,,,,,.,
,,,,,,,,
52,“,"""",,,,,"""",
,આ,aa,,,,,This,
,તો,to,તો,Focus,Focus,,<filler>,
,ઘણું,ghanu,,,,,very,
,જ,j,જ,Focus,Focus,,<filler>,
,ઘરડું,ghardu,,,,,old,
,ઘેંટું,ghentu,,,,,sheep,
,છે,chhe,,,,,is,
,.,.,,,,,.,
,,,,,,,,
53,મારે,maare,ને,Experiencer,Agent,,for me,
,તો,to,તો,Focus,Focus,,<filler>,
,સરસ,saras,,,,,nice,
,નાનકડું,nanakdu,,,,,little,
,અને,ane,,,,,and,
,તંદુરસ્ત,tandoorust,,,,,healthy,
,ઘેટું,ghentu,,,,,sheep,
,જોઈએ,joie,,,,,want,
,જે,je,,,,,which,
,ઘણું,ghanu,,,,,much,
,લાંબું,laambu,,,,,longer,
,જીવી,jivi,,,,,live,
,શકે,shake,,,,,able to,
,.,.,,,,,.,
,”,"""",,,,,"""",
,,,,,,,,
54,હવે,Have,,,,,Now,
,તો,to,તો,Focus,Focus,,<filler>,
,મારી,maari,ની,Experiencer,Gestalt,,my,Based on Ex.263
,ધીરજનો,dheerajno,નો,Whole,Theme,,of patience,
,અંત,ant,,,,,end,
,આવી,aavi,,,,,come,
,ગયો,gayo,,,,,has,
,"હતો,","hato,",,,,,-,
,કારણકે,kaarnke,,,,,because,
,હું,hu,,,,,I,
,મારા,maaraa,ના,Possessor,Possessor,,my,
,એન્જિનની,engineni,ની,Theme,Theme,,of engine,
,મરામત,maraamat,,,,,repair,
,કરવાની,karvaani,ની,Purpose,Purpose,,in doing,
,ઉતાવળમાં,utaavadma,માં,Manner,Manner,,with haste,
,યે,e,,,,,also,
,હતો,hato,,,,,was,
,.,.,,,,,.,
,,,,,,,,
55,એટલે,etle,,,,,Hence,
,મેં,me,એ,Originator,Agent,,I,Erg.
,એક,ek,,,,,one,
,ચિત્ર,chitra,,,,,picture,
,દોરી,dori,,,,,draw,
,તેને,tene,ને,Theme,Theme,,it,Acc.
,હવામાં,havamaan,માં,Locus,Locus,,in the air,
,અધ્ધર,adhdhar,,,,,higher,
,ઝૂલાવ્યું,jhulaavyu,,,,,swinging,
,અને,ane,,,,,and,
,એ,e,,,,,that,
,શું,shu,,,,,what,
,છે,chhe,,,,,is,
,એ,e,,,,,that,
,સમજાવતાં,samjhaavta,,,,,while explaining ,
,કહ્યું,kahyu,,,,,said,
,:,:,,,,,:,
,“,"""",,,,,"""",
,આ,aa,,,,,this,
,માત્ર,maatra,,,,,only,
,એક,ek,,,,,one,
,પેટી,peti,,,,,box,
,છે,chhe,,,,,is,
,.,.,,,,,.,
,,,,,,,,
56,તારે,taare,ને,Experiencer,Agent,,by you ,wanted by you. Also see 53
,જે,je,,,,,the,
,ઘેટું,ghentu,,,,,sheep,
,જોઈએ,joie,,,,,wanted,
,છે,chhe,,,,,-,
,તે,te,,,,,that,
,આ,aa,,,,,this,
,પેટીની,petini,ની,Locus,Locus,1:1,box,
,અંદર,andar,અંદર,,,1:2,inside,
,છે,chhe,,,,,is,
,.,.,,,,,.,
,”,"""",,,,,"""",
,,,,,,,,
57,મારા,maara,ના,SocialRel,Gestalt,,My,
,નાનકડા,naanakda,,,,,little,
,ન્યાયધીશના,nyaayadishna,ના,Whole,Whole,,of judge,
,ચહેરા,chehra,,,,,face,
,પર,par,પર,Locus,Locus,,upon,
,ચમક,chamak,,,,,shine,
,આવેલી,aaveli,,,,,-,
,જોઈ,joi,,,,,seeing,
,મને,mane,ને,Experiencer,Recipient,,to me,Dative
,નવાઈ,navaai,,,,,amazed,
,લાગી,laagi,,,,,felt,
,:,:,,,,,:,
,“,"""",,,,,"""",
,મારે,maare,ને,Experiencer,Agent,,by me,See last sentence
,આવું,aavu,,,,,like this,
,જ,j,જ,Focus,Focus,,only,
,જોઈતું,joitu,,,,,wanted,
,હતું,hatu,,,,,-,
,!,!,,,,,!,
,,,,,,,,
58,તમને,tamne,ને,Experiencer,Agent,,to you,
,શું,shu,,,,,what,
,એમ,em,,,,,similarly,
,લાગે,laage,,,,,feels,
,છે,chhe,,,,,-,
,કે,ke,,,,,that,
,આ,aa,,,,,this,
,ઘેટાને,ghetaane,ને,Recipient,Recipient,,to sheep,Dat.
,મારે,maare,ને,Agent,Agent,,by me,
,ઘણું,ghanu,,,,,much,
,બધું,badhu,,,,,more,
,ઘાસ,ghaas,,,,,grass,
,નીરવું,nirvu,,,,,feed,
,પડશે,padshe,,,,,have to,
,?,?,,,,,?,
,”,"""",,,,,"""",
,,,,,,,,
59,“,"""",,,,,"""",
,કેમ,kem,,,,,why,
,?,?,,,,,?,
,”,"""",,,,,"""",
,,,,,,,,
60,“,"""",,,,,"""",
,કારણકે,kaaranke,,,,,Since,
,હું,hu,,,,,I,
,જ્યાં,jyaan,,,,,where,
,રહું,rahu,,,,,live,
,છું,chhu,,,,,-,
,ત્યાં,tyaa,,,,,there,
,બધું,badhu,,,,,everything,
,જ,j,જ,Focus,Focus,,-,
,ટચૂકડું,tachukdu,,,,,little,
,છે,chhe,,,,,is,
,…,...,,,,,...,
,”,"""",,,,,"""",
,,,,,,,,
61,“,"""",,,,,"""",
,છતાં,chhata,,,,,still,
,પણ,pan,પણ,`,,,but,
,આ,aa,,,,,this,
,ઘેટા,ghenta,,,,,sheep,
,પૂરતું,purtu,પૂરતું,ComparisonRef,Purpose,,enough for,Example 194
,ઘાસ,ghaas,,,,,grass,
,તો,to,તો,Focus,Focus,,<filler>,
,મળી,mali,,,,,available,
,"રહેશે,","rehshe,",,,,,is,
,”,"""",,,,,"""",
,મેં,me,એ,Originator,Agent,,I,
,કહ્યું,kahyu,,,,,said,
,.,.,,,,,.,
,,,,,,,,
62,“,"""",,,,,"""",
,મેં,mai,એ,Originator,Agent,,I,Erg.
,તને,tane,ને,Recipient,Recipient,,to you,
,ઘણું,ghanu,,,,,much,
,નાનું,naanu,,,,,smaller,
,ઘેટું,ghentu,,,,,sheep,
,આપ્યું,aapyu,,,,,gave,
,છે,chhe,,,,,-,
,.,.,,,,,.,
,”,"""",,,,,"""",
,,,,,,,,
63,એ,e,,,,,that,
,ચિત્ર,chitra,,,,,picture,
,પર,par,પર,Locus,Locus,,on,
,એણે,ene,એ,Agent,Agent,,he,Erg.
,એનું,enu,નું,Whole,Whole,,his,
,માથું,maathu,,,,,head,
,નમાવ્યું,namaavyu,,,,,bowed,
,:,:,,,,,:,
,“,"""",,,,,"""",
,બહુ,bahu,,,,,very,
,નાનું,naanu,,,,,small,
,તો,to,તો,Focus,Focus,,<filler>,
,ન,na,,,,,not,
,કહેવાય,kehvaay,,,,,can be called,
,-,-,,,,,-,
,જરા,jaraa,,,,,let,
,જોવા,jovaa,,,,,see,
,"દો,","do,",,,,,-,
,"હં,","hmm,",,,,,"hmm,",
,"બરાબર,","baraabar,",,,,,"okay,",
,ઘેટું,ghentu,,,,,sheep,
,સૂઈ,sui,,,,,sleeping,
,ગયું,gayu,,,,,is,
,છે,chhe,,,,,-,
,.,.,,,,,.,
,”,"""",,,,,"""",
,,,,,,,,
64,અને,ane,,,,,and,
,આ,aa,,,,,this,
,રીતે,reete,રીતે,Manner,Manner,,way,
,...,...,,,,,...,
,એ,e,,,,,that,
,નાનકડા,naanakda,,,,,little,
,રાજકુમાર,raajkumaar,,,,,prince,
,સાથે,saathe,સાથે,Agent,Ancillary,,with,
,મારી,maari,ની,Agent,Gestalt,,my,
,ઓળખાણ,odkhaan,,,,,acquainted,
,થઈ,thai,,,,,was,
,.,.,,,,,...,
,,,,,,,,
65,એ,e,,,,,that,
,ક્યાંથી,kyaanthi,થી,Source,Source,,from where,
,આવ્યો,come,,,,,came,
,હતો,hato,,,,,-,
,એ,e,,,,,that,
,જાણતા,jaanta,,,,,knowing,
,તો,to,તો,`,,,<filler>,
,મને,mane,ને,Experiencer,Agent,,for me,Dat.
,ઘણી,ghani,,,,,lot ,
,વાર,vaar,,,,,time,
,લાગી,laagi,,,,,took,
,.,.,,,,,.,
,,,,,,,,
66,એ,e,,,,,that,
,નાનકડો,naanakdo,,,,,little,
,"રાજકુમાર,",raajkumaar,,,,,prince,
,મને,mane,ને,Recipient,Recipient,,to me ,
,સતત,satat,,,,,continuously,
,પ્રશ્નો,prashno,,,,,questions,
,પૂછતો,poochto,,,,,asking,
,રહ્યો,rahyo,,,,,,
,.,.,,,,,.,
,,,,,,,,
67,મારા,maara,ના,Originator,Gestalt,,my,or Originator
,પ્રશ્નો,prashno,,,,,questions,
,તો,to,તો,Focus,Focus,,<filler>,
,જાણે,jaane,,,,,as if,
,એ,e,,,,,that,
,સાંભળતો,saambhadto,,,,,hearing,
,જ,j,જ,Focus,Focus,,only,
,ન,na,,,,,not,
,હતો,hato,,,,,was,
,.,.,,,,,.,
,,,,,,,,
68,પણ,pan,પણ,`,,,but,
,એની,eni,ની,Agent,Ancillary,,him,
,સાથેની,saathe ni,સાથેની,Topic,Topic,,with,
,"વાતચીતમાંથી,","vaatchitmaathi,",માંથી,Source,Source,,"in conversation,",
,અનાયાસ,anaayaas,,,,,unexpected,
,ધીમે,dheeme,,,,,slowly,
,ધીમે,dheeme,,,,,slowly,
,પડદો,paddo,,,,,curtain,
,ખુલવા,khulva,,,,,opening,
,લાગ્યો,laagyo,,,,,started,
,.,.,,,,,,
,,,,,,,,
69,દાખલા,daakhla,,,,,example,
,તરીકે,tarike,,,,,for ,
,",",,,,,,,
,એણે,ene,એ,Experiencer,Agent,,he,erg
,જ્યારે,jyaare,,,,,when,
,મારું,maaru,નું,Possessor,Possessor,,my,
,વિમાન,vimaan,,,,,plane,
,"જોયું,","joyu,",,,,,"saw,",
,(,(,,,,,(,
,જેનું,jenu,નું,Topic,Topic,,whose,
,ચિત્ર,chitra,,,,,picture,
,તો,to,તો,Focus,Focus,,<filler>,
,નહીં,nahi,,,,,not,
,જ,aj,જ,Focus,Focus,,only,
,દોરૂં,doru,,,,,will draw,
,કેમકે,kemke,,,,,because,
,એ,e,,,,,that,
,મારા,maara,ના,Experiencer,Beneficiary,1:1,me,
,માટે,maate,માટે,,,1:2,for ,
,અતિશય,atishay,,,,,extremely,
,દુષ્કર,dushkaar,,,,,onerous,
,કામ,kaam,,,,,task,
,છે,che,,,,,be,
,),),,,,,),
,ત્યારે,tyaare,,,,,then,
,તેણે,tene,એ,Originator,Agent,,he,erg
,પ્રશ્ન,prashna,,,,,question,
,પૂછયો,puchhyo,,,,,asked,
,:,:,,,,,:,
,“,"""",,,,,"""",
,આ,aa,,,,,this,
,શું,shu,,,,,what,
,છે,chhe,,,,,is,
,?,?,,,,,?,
,,,,,,,,
70,આ,aa,,,,,this,
,કયો,kayo,,,,,which,
,પદાર્થ,padaarth,,,,,substance,
,છે,chhe,,,,,is,
,?,?,,,,,?,
,”,"""",,,,,"""",
,,,,,,,,
71,“,"""",,,,,"""",
,એ,e,,,,,that,
,પદાર્થ,padaarth,,,,,substance,
,નથી.,nathi.,,,,,is not.,
,”,"""",,,,,"""",
,મે,me,એ,Originator,Agent,,I,
,"કહ્યું,","kahyu,",,,,,"said,",
,“,"""",,,,,"""",
,એ,e,,,,,He,Nom.
,ઊડી,udi,,,,,fly,
,શકે,shake,,,,,able to,
,છે,chhe,,,,,-,
,.,.,,,,,.,
,,,,,,,,
72,એ,e,,,,,That,
,મારુ,maaru,નું,Possessor,Possessor,,my,
,વિમાન,vimaan,,,,,plane,
,છે,chhe,,,,,is,
,.,.,,,,,.,
,”,"""",,,,,"""",
,,,,,,,,
73,હું,hu,,,,,I,
,ઊડી,udi,,,,,fly,
,શકું,shaku,,,,,can,
,છું,chhu,,,,,-,
,એનું,enu,નું,Topic,Topic,,its,
,જ્ઞાન,gyaan,,,,,knowledge,
,એને,ene,ને,Experiencer,Recipient,,to him,Dat
,થયું,thayu,,,,,happened,
,એથી,ethi,થી,Stimulus,Explanation,,from that,
,હું,hu,,,,,I,
,ઘણે,ghano,,,,,very,
,ખુશ,khush,,,,,happy,
,થયો,thayo,,,,,was,
,.,.,,,,,.,
,,,,,,,,
74,પછી,pachhi,,,,,After that,
,એણે,ene,એ,Originator,Agent,,He,Erg.
,મોટેથી,motehi,થી,Manner,Manner,,loudly,
,પૂછ્યું,pucchyu,,,,,asked,
,:,:,,,,,:,
,“,"""",,,,,"""",
,તો,to,,,,,then,
,શું,shu,,,,,have,
,તમે,tame,,,,,you,Nom.
,આકાશમાંથી,aakashmaathi,માંથી,Source,Source,,from sky,
,પડ્યા,padya,,,,,fallen,
,?,?,,,,,?,
,”,"""",,,,,"""",
,,,,,,,,
75,“,"""",,,,,"""",
,હા,Haan,,,,,Yes,
,”,"""",,,,,"""",
,મેં,mai,એ,Originator,Agent,,I,
,નમ્રતાપૂર્વક,namrataapurvak,,,,,humbly,
,કહ્યું,kahyu,,,,,said,
,.,.,,,,,.,
,,,,,,,,
76,“,"""",,,,,"""",
,અરે,arre,,,,,Hey,
,!,!,,,,,!,
,કેવી,kevi,,,,,What an,
,મજાની,majani,ની,Characteristic,Characteristic,,interesting,See construal on Hn-Xposition
,વાત,vaat,,,,,thing,
,!,!,,,,,!,
,”,"""",,,,,"""",
,,,,,,,,
77,અને,ane,,,,,and,
,એ,e,,,,,that,
,નાનકડો,nanakdo,,,,,little,
,રાજકુમાર,rajkumaar,,,,,prince,
,ખડખડાટ,khadkhadaat,,,,,hysterically,
,હસવા,hasvaa,,,,,laughing,
,માંડ્યો,maandyo,,,,,started,
,.,.,,,,,.,
,,,,,,,,
78,મને,mane,ને,Experiencer,Recipient,,to me,Dat.
,તો,to,,,,,<filler>,
,ખૂબ,khoob,,,,,a lot,
,રીસ,rees,,,,,angry,
,ચઢી,chaddhi,,,,,got,
,.,.,,,,,.,
,,,,,,,,
79,મારું,maaru,નું,Gestalt,Gestalt,,My,Ex.352
,કમનસીબ,kamnaseeb,,,,,bad luck,
,લોકો,loko,,,,,people,
,ખૂબ,khoob,,,,,very,
,ગંભીરતાથી,gambhirtathi,થી,Manner,Manner,,seriously,
,સ્વીકારે,svikaare,,,,,accept,
,એવું,evu,,,,,like that,
,જ,j,જ,Focus,Focus,,only,
,મને,mane,ને,Experiencer,Recipient,,to me,Dat
,તો,to,,,,,<filler>,
,પસંદ,pasand,,,,,appreciated,
,છે,chhe,,,,,is,
,.,.,,,,,.,
,,,,,,,,
80,પણ,pan,પણ,`,,,But,
,એણે,ene,એ,Originator,Agent,,he,Erg.
,તો,to,તો,`,,,<filler>,
,કહેવાનું,kehvaanu,,,,,to say,
,ચાલુ,chaalu,,,,,going,
,રાખ્યું,raakhyu,,,,,keep,
,:,:,,,,,:,
,“,"""",,,,,"""",
,એટલે,etle,,,,,That,
,કે,kehvaanu,,,,,is,
,તમે,tame,,,,,you,Nom.
,પણ,pan,પણ,`,,,also,
,આકાશમાંથી,aakashmaathi,માંથી,Source,Source,,from the sky,
,આવો,aavo,,,,,come,
,છો.,chho.,,,,,.,
,તમારો,tamaaro,નો,Gestalt,Gestalt,,your,Ex.439
,ગ્રહ,graha,,,,,planet,
,કયો,kayo,,,,,which,
,?,?,,,,,?,
,”,"""",,,,,"""",
,,,,,,,,
81,એ,e,,,,,that,
,ક્ષણે,kshane,એ,Time,Time,,at time,
,જ,j,જ,Focus,Focus,,only,
,એની,eni,ની,Gestalt,Gestalt,,his,Ex.352
,"ભેદભરી,","bhedbhari,",,,,,discriminating,
,રહસ્યમય,rahasyamay,,,,,mysterious,
,ઉપસ્થિતિ,upastithi,,,,,presence,
,વિષે,vishe,વિષે,Stimulus,Topic,,about,
,જાણે,jaane,,,,,as if,
,મારા,maara,ના,Whole,Whole,,my,
,મનમાં,manma,માં,Locus,Locus,,in mind,
,જ્ઞાનનો,gyaanno,નો,Characteristic,Characteristic,,of knowledge,
,ચમકારો,chamkaaro,,,,,struck,
,થયો,thayo,,,,,-,
,.,.,,,,,.,
,,,,,,,,
82,મેં,me,એ,Originator,Agent,,I,Erg.
,એકદમ,ekdam,,,,,extreme,
,ઉતાવળથી,utaavadthi,થી,Manner,Manner,,hastily,
,પૂછી,puchhi,,,,,asked,
,નાખ્યું,naakhyu,,,,,-,
,:,:,,,,,:,
,“,"""",,,,,"""",
,તું,tu,,,,,You,Nom.
,શું,shu,,,,,what,
,કોઈ,koi,,,,,some,
,બીજા,bija,,,,,other,
,ગ્રહ,graha,,,,,planet,
,પરથી,parthi,પરથી,Source,Source,,from,
,આવ્યો,aavyo,,,,,come,
,છે,che,,,,,have,
,?,?,,,,,?,
,”,"""",,,,,"""",
,,,,,,,,
83,પણ,pan,પણ,`,,,But,
,એ,e,,,,,that,
,તો,to,તો,`,,,<filler>,
,નિરુત્તર,niruttar,,,,,silent,
,રહ્યો,rahyo,,,,,kept,
,.,.,,,,,.,
,,,,,,,,
84,એ,e,,,,,He,Nom.
,મારા,maara,ના,Possessor,Possessor,,my,
,વિમાનને,vimaanne,ને,Stimulus,Theme,,to plane,Dat.
,એકીટશે,ekitashe,,,,,constantly,
,જોઈ,joi,,,,,staring,
,રહ્યો,rahyo,,,,,was,
,",",",",,,,,,
,અને,ane,,,,,and,
,પછી,pachhi,,,,,after ,
,હળવેકથી,hadvekthi,થી,Manner,Manner,,lightly,
,માથું,maathu,,,,,head,
,ઉલાળીને,ulaadine,,,,,after swinging,
,કહ્યું,kahyu,,,,,said,
,:,:,,,,,:,
,“,"""",,,,,"""",
,તમે,tame,,,,,You,Nom.
,કોઈ,koi,,,,,some,
,બહુ,bahu,,,,,very,
,દૂરના,doorna,ના,Characteristic,Characteristic,,far off,
,ગ્રહ,graha,,,,,planet,
,પરથી,parthi,પરથી,Source,Source,,from,
,આવ્યા,aavya,,,,,come,
,હો,hov,,,,,have,
,એવું,evu,,,,,like that,
,તો,to,તો,`,,,<filler>,
,લાગતુ,laagtu,,,,,seem,
,નથી,nathi,,,,,not,
,.,.,,,,,.,
,”,"""",,,,,"""",
,,,,,,,,
85,"અને,",ane,,,,,and,
,એ,e,,,,,he,
,એક,ek,,,,,one,
,લાંબી,laambi,,,,,long,
,તંદ્રામાં,tundrama,માં,Circumstance,Circumstance,,in thought,
,સરી,sari,,,,,engulfed,
,પડ્યો,padyo,,,,,became,
,.,.,,,,,.,
,,,,,,,,
86,ત્યાર,tyaar,,,,,that,
,"બાદ,","baad,",બાદ,Time,Time,,After,
,એના,ena,ના,Possessor,Possessor,,his,
,ખિસ્સામાંથી,khissamaathi,માંથી,Source,Source,,from pocket,
,મે,me,,,,,I,
,દોરેલું,dorelu,,,,,drawn,
,ઘેટાનું,ghetanu,નું,Topic,Topic,,of sheep,
,ચિત્ર,chitra,,,,,picture,
,કાઢી,kaadhi,,,,,removed,
,એ,e,,,,,that,
,ખજાનાને,khajaanaane,ને,Stimulus,Theme,,of tresure,
,જોવામાં,jovamaa,માં,Circumstance,Circumstance,,in seeing,
,એ,e,,,,,he,
,ધ્યાનમગ્ન,dhyaanmagna,,,,,involved,
,થઈ,thai,,,,,became,
,ગયો,gayo,,,,,-,
,.,.,,,,,.,
,,,,,,,,
87,‘,"""",,,,,"""",
,અન્ય,anya,,,,,another,
,ગ્રહ,graha,,,,,planet,
,‘,"""",,,,,"""",
,વિષેની,visheni,વિષેની,Topic,Topic,,of,
,મારી,maari,ની,Gestalt,Gestalt,,my,Ex.352
,આવી,aavi,,,,,like this,
,અર્ધજાણકારીથી,ardhajaankaarithi,થી,Explanation,Explanation,,hal-baked knowledge,
,મારી,maari,ની,Experiencer,Gestalt,,my,
,આતુરતા,aaturta,,,,,curiosity,
,કેટલી,ketli,,,,,how much,
,વધી,vadhi,,,,,more,
,હશે,hashe,,,,,became,
,એની,eni,ની,Stimulus,Topic,,his,
,કલ્પના,kalpana,,,,,imagination,
,તમે,tame,,,,,you,
,કરી,kari,,,,,do,
,શકશો,shakso,,,,,able to,
,.,.,,,,,,
,,,,,,,,
88,એ,e,,,,,that,
,વિષય,vishay,,,,,subject,
,પર,par,પર,Topic,Topic,,on,
,વધુ,vadhu,,,,,more,
,જાણકારી,jaankaari,,,,,knowledge,
,મેળવવા,melavva,,,,,to get,
,મેં,me,એ,Agent,Agent,,I,
,પ્રયાસ,prayaas,,,,,try,
,કર્યો,karyo,,,,,did,
,.,.,,,,,.,
,,,,,,,,
89,“,"""",,,,,"""",
,હે,He,,,,,Hey,
,નાનકડા,naanakda,,,,,little,
,રાજકુમાર,raajkumar,,,,,prince,
,!,!,,,,,!,
,તું,tu,,,,,you,
,કયાંથી ,kyaanthi,થી,Source,Source,,from where,
,આવે,aave,,,,,come,
,છે,chhe,,,,,have,
,?,?,,,,,?,
,,,,,,,,
90,આ,aa,,,,,this,
,તું,tu,,,,,you,
,કહે,kahe,,,,,say,
,છે,chhe,,,,,-,
,હું,hu,,,,,I,
,જ્યાં,jyaa,,,,,where,
,વસું,vasu,,,,,live,
,છું,chhu,,,,,-,
,‘,"""",,,,,"""",
,એ,e,,,,,that,
,શું,shu,,,,,what,
,છે,chhe,,,,,is,
,?,?,,,,,?,
,,,,,,,,
91,તારા,taara,ના,Possessor,Possessor,,your,
,ઘેટાને,ghetane,ને,Theme,Theme,,to sheep,Acc.
,તું,tu,,,,,you,
,ક્યાં,kyaan,,,,,where,
,લઈ,lai,,,,,take,
,જવા,java,,,,,-,
,માંગે,maange,,,,,wish,
,છે,chhe,,,,,-,
,?,?,,,,,?,
,”,"""",,,,,"""",
,,,,,,,,
92,થોડીકવાર,thodikvaar,,,,,in some time,
,વિચારમગ્ન,vichaarmagna,,,,,lost in thought,
,રહ્યા,rahya,,,,,remaining,
,બાદ,baad,બાદ,Time,Time,,after,
,એણે,ene,એ,Originator,Agent,,he,
,કહ્યુ,kahyu,,,,,said,
,:,:,,,,,:,
,“,"""",,,,,"""",
,તમે,tame,,,,,you,Nom.
,જે,je,,,,,which,
,આ,aa,,,,,this,
,પેટી,peti,,,,,box,
,મને,mane,ને,Recipient,Recipient,,to me,Dat.
,આપી,aapi,,,,,given,
,છે,chhe,,,,,have,
,એ,e ,,,,,that,
,બહુ,bahu,,,,,very,
,સારું,saaru,,,,,good,
,કર્યું,karyu,,,,,did,
,.,.,,,,,.,
,,,,,,,,
93,રાત્રે,raatre,એ,Duration,Duration,,at night,
,મારુ,maaru,નું,Possessor,Possessor,,my,
,ઘેટું,ghentu,,,,,sheep,
,એમાં,ema,માં,Locus,Locus,,in it,
,સૂઈ,sui,,,,,sleep,
,શકશે,shakse,,,,,able to,
,.,.,,,,,.,
,”,"""",,,,,"""",
,,,,,,,,
94,“,"""",,,,,"""",
,એ,e,,,,,that,
,વાત,vaat,,,,,story,
,સાચી,saachi,,,,,is true,
,.,.,,,,,.,
,,,,,,,,
95,અને,ane,,,,,and,
,જો,jo,,,,,if,
,તું,tu,,,,,you,
,તોફાન,tofan,,,,,mischief,
,નહીં,nahi,,,,,not,
,કરે,kare,,,,,do,
,તો,toh,તો,`,,,then,
,હું,hu,,,,,If,
,તને,tane,ને,Recipient,Recipient,,to you,Dat.
,એક,ek,,,,,one,
,દોરડું,dordu,,,,,rope,
,પણ,pan,પણ,`,,,also,
,આપીશ,aapish,,,,,give,
,જેથી,jethi,થી,Explanation,Explanation,,by which,
,કરીને,karine,,,,,can,
,દિવસે,divase,એ,Duration,Duration,,during day,
,તું,tu,,,,,you,
,એને,ene,ને,Theme,Theme,,it,
,બાંધી,baandhi,,,,,tied,
,રાખી,raakhi,,,,,keep,
,"શકે,",shake,,,,,"able to,",
,અને,ane,,,,,and,
,એ,e,,,,,that,
,બાંધવા,baandhva,,,,,tying,
,માટે,maate,માટે,Purpose,Purpose,,for,
,એક,ek,,,,,one,
,થાંભલો,thaanbhlo,,,,,pole,
,પણ,pan,પણ,`,,,too,
,...”,"..""",,,,,"...""",
,,,,,,,,
96,પરંતુ,parantu,,,,,but,
,મારા,maara,ના,Originator,Gestalt,,my,
,આ,aa,,,,,this,
,પ્રસ્‍તાવથી,prastaavthi,થી,Stimulus,Explanation,,proposition,Should the function be Causer
,તો,to,તો,`,,,<filler>,
,એ,e,,,,,that,
,નાનકડો,nanakdo,,,,,little,
,રાજકુમાર,raajkumaar,,,,,prince,
,હબકી,habki,,,,,shocked,
,ગયો,gayo,,,,,became,
,:,:,,,,,:,
,“,"""",,,,,"""",
,એને,ene,ને,Theme,Theme,,it,Acc.
,બાંધવા,baandhva,,,,,tying,
,માટે,maate,માટે,Purpose,Purpose,,for,
,!,!,,,,,!,
,,,,,,,,
97,કેટલો,ketlo,,,,,How much,
,વિચિત્ર,vichitra,,,,,weird,
,વિચાર,vichaar,,,,,thought,
,!,!,,,,,!,
,”,"""",,,,,"""",
,,,,,,,,
98,“,"""",,,,,"""",
,પણ,pan,પણ,`,,,but,
,તું,tu,,,,,you,
,એને,ene,ને,Theme,Theme,,it,
,બાંધી,baandhi,,,,,tie,
,ના,naa,,,,,not,
,રાખે,raakhe,,,,,do keep,
,તો,to,તો,`,,,then,
,એ,ae,,,,,it,
,આમતેમ,aamtem,,,,,here and there,
,ભટકશે,bhatakshe,,,,,will wander,
,અને,ane,,,,,and,
,કદાચ,kadaach,,,,,probably,
,ખોવાઈ,khovaai,,,,,missing,
,પણ,pan,પણ,Focus,Focus,,also,
,જાય,jaay,,,,,go,
,!,!,,,,,!,
,”,"""",,,,,"""",
,,,,,,,,
99,મારો,maaro,નો,SocialRel,Gestalt,,my,
,નાનકડો,naanakdo,,,,,little,
,દોસ્ત,dost,,,,,friend,
??,ફરીથી,farithi,થી,Frequency,Frequency,,again,
,ખડખડાટ,khadkhadaat,,,,,hsyterically,
,હસવા,hasva,,,,,laughing,
,માંડયો,maandyo,,,,,started,
,.,.,,,,,.,
,,,,,,,,
100,“,"""",,,,,"""",
,પણ,pan,પણ,`,,,but,
,એ,e,,,,,it,
,કયાં,kyaa,,,,,where,
,જતું,jatun,,,,,go,
,રહેવાનું,rehvaanu,,,,,-,
,છે,chhe,,,,,will,
,?,?,,,,,?,
,”,"""",,,,,"""",
,,,,,,,,
101,“,"""",,,,,"""",
,ગમે,game,,,,,liked,
,ત્યાં,tyaa,,,,,where,
,.,.,,,,,.,
,,,,,,,,
102,સીધું,sidhu,,,,,straight,
,સીધું,sidhu,,,,,straight,
,નાકની,naakni,ની,Whole,Whole,,of nose,
,દાંડીએ,daandie,એ,Direction,Direction,,towards the tip,
,.,,,,,,.,
,”,,,,,,"""",
,,,,,,,,
103,ત્યારે,tyaare,,,,,when,
,એ,e,,,,,that,
,ટચૂકડા,tachukda,,,,,lttle,
,રાજકુમારે,raajkumaare,એ,Originator,Agent,,prince,Erg.
,ઘણો,ghano,,,,,a lot,
,જ,j,જ,Focus,Focus,,-,
,વિચાર,vichaar,,,,,thought,
,કરીને,karine,,,,,after doing,
,કહ્યું,kahyu,,,,,said,
,:,:,,,,,:,
,“,"""",,,,,"""",
